date,log_close_comex,log_close_sh,label
2017-09-15,7.188035021667156,5.635503633902907,5.630960854284337
2017-09-18,7.1785454837637,5.630960854284337,5.629956514015546
2017-09-19,7.181287715829476,5.629956514015546,5.630817438845419
2017-09-20,7.173575104576783,5.630817438845419,5.622029972783942
2017-09-21,7.165725287448392,5.622029972783942,5.625099952621732
2017-09-22,7.170504084888706,5.625099952621732,5.622391636440687
2017-09-25,7.180907299649593,5.622391636440687,5.635146682266063
2017-09-26,7.167963374433163,5.635146682266063,5.626361327687616
2017-09-27,7.158980814423303,5.626361327687616,5.622825460242726
2017-09-28,7.162319974971091,5.622825460242726,5.62564073677191
2017-09-29,7.1565665770449245,5.62564073677191,5.621487231929371
2017-10-09,7.159602898424702,5.621487231929371,5.621161445967864
2017-10-10,7.162630028457801,5.621161445967864,5.617134667930529
2017-10-11,7.165416192321907,5.617134667930529,5.621306252831962
2017-10-12,7.166960713441369,5.621306252831962,5.6222108209623896
2017-10-13,7.174800876583475,5.6222108209623896,5.627800953633573
2017-10-16,7.167963374433163,5.627800953633573,5.6226447231965615
2017-10-17,7.160069207596127,5.6226447231965615,5.619313318029751
2017-10-18,7.156722510305805,5.619313318029751,5.6164073951712
2017-10-19,7.163869281966256,5.6164073951712,5.6161163379036285
2017-10-20,7.1560206190701265,5.6161163379036285,5.613420034575809
2017-10-23,7.1574239092357015,5.613420034575809,5.616807460641794
2017-10-24,7.152895128168243,5.616807460641794,5.612726565927474
2017-10-25,7.153521008332627,5.612726565927474,5.614951260949585
2017-10-26,7.144880627816765,5.614951260949585,5.609215352049819
2017-10-27,7.1503876828801936,5.609215352049819,5.609178711947223
2017-10-30,7.152582041127489,5.609178711947223,5.6129091043066754
2017-10-31,7.148188498833307,5.6129091043066754,5.611118789792782
2017-11-01,7.1510935375818665,5.611118789792782,5.610716441536654
2017-11-02,7.152112226695544,5.610716441536654,5.611667185748395
2017-11-03,7.146929647368874,5.611667185748395,5.60947179518496
2017-11-06,7.156800467819,5.60947179518496,5.614368213050261
2017-11-07,7.151250326544244,5.614368213050261,5.615206237547758
2017-11-08,7.156176637480615,5.615206237547758,5.618115647899109
2017-11-09,7.158980814423303,5.618115647899109,5.620183450779887
2017-11-10,7.151171935135903,5.620183450779887,5.616734733369035
2017-11-13,7.153442794731241,5.616734733369035,5.614914830413506
2017-11-14,7.1548497044521335,5.614914830413506,5.6169528993214675
2017-11-15,7.152895128168243,5.6169528993214675,5.6131281063880705
2017-11-16,7.153442794731241,5.6131281063880705,5.616225494306669
2017-11-17,7.165802546304227,5.616225494306669,5.621487231929371
2017-11-20,7.151642191434247,5.621487231929371,5.616371017645232
2017-11-21,7.154693478862064,5.616371017645232,5.6158251958970595
2017-11-22,7.163791873598372,5.6158251958970595,5.617498106059188
2017-11-23,7.162939985841142,5.617498106059188,5.617679775602789
2017-11-24,7.160845906664299,5.617679775602789,5.618006697634797
2017-11-27,7.165648022623166,5.618006697634797,5.619313318029751
2017-11-28,7.164952370421198,5.619313318029751,5.621125240975192
2017-11-29,7.156878419255294,5.621125240975192,5.614550452038975
2017-11-30,7.152738596900803,5.614550452038975,5.6088488905974625
2017-12-01,7.157034303900972,5.6088488905974625,5.60818892137207
2017-12-04,7.153521008332627,5.60818892137207,5.6089954912940785
2017-12-05,7.145511542664193,5.6089954912940785,5.603704279243263
2017-12-06,7.143301597013389,5.603704279243263,5.595751730442496
2017-12-07,7.1301785709718635,5.595751730442496,5.590203091260391
2017-12-08,7.131298750317674,5.590203091260391,5.592031211231537
2017-12-11,7.125765678184599,5.592031211231537,5.589119566336061
2017-12-12,7.128014675116484,5.589119566336061,5.590203091260391
2017-12-13,7.137357925357085,5.590203091260391,5.598421958998375
2017-12-14,7.135129866824163,5.598421958998375,5.596828096882131
2017-12-15,7.137357925357085,5.596828096882131,5.598051520023959
2017-12-18,7.143064527195218,5.598051520023959,5.603262078550646
2017-12-19,7.142669285895262,5.603262078550646,5.600937311364024
2017-12-20,7.146063266816118,5.600937311364024,5.598977360290075
2017-12-21,7.146693436194988,5.598977360290075,5.600419961661048
2017-12-22,7.153911984605347,5.600419961661048,5.604146284480854
2017-12-25,7.153911984605347,5.604146284480854,5.605507905387861
2017-12-26,7.160535299424653,5.605507905387861,5.60855562471318
2017-12-27,7.163482180192367,5.60855562471318,5.611301621862036
2017-12-28,7.167963374433163,5.611301621862036,5.60947179518496
2017-12-29,7.1740349451734815,5.60947179518496,5.617861412148562
2018-01-02,7.184704964854874,5.617861412148562,5.62040086571715
2018-01-03,7.181211644169936,5.62040086571715,5.617461768189674
2018-01-04,7.188412736496954,5.617461768189674,5.621342451271814
2018-01-05,7.185614262485156,5.621342451271814,5.622572419230658
2018-01-08,7.186295693516635,5.622572419230658,5.624703191628953
2018-01-09,7.1805267386981635,5.624703191628953,5.622753169344119
2018-01-10,7.183415376206592,5.622753169344119,5.626901430320244
2018-01-11,7.187657164114956,5.626901430320244,5.628987086799254
2018-01-12,7.199155430802329,5.628987086799254,5.6331453950567605
2018-01-15,7.200797957676014,5.6331453950567605,5.630494678886369
2018-01-16,7.199528969337171,5.630494678886369,5.626361327687616
2018-01-17,7.190902082632157,5.626361327687616,5.620944196347197
2018-01-18,7.190676034332207,5.620944196347197,5.618950539139504
2018-01-19,7.193760947052973,5.618950539139504,5.62021968988551
2018-01-22,7.19548735018396,5.62021968988551,5.624522793670569
2018-01-23,7.201170883281678,5.624522793670569,5.627045408435818
2018-01-24,7.213621021867547,5.627045408435818,5.630745723412227
2018-01-25,7.205560934604769,5.630745723412227,5.625820933186489
2018-01-26,7.206896444522812,5.625820933186489,5.620328399323409
2018-01-29,7.1994542727918525,5.620328399323409,5.6131281063880705
2018-01-30,7.198557478770161,5.6131281063880705,5.613310571492126
2018-01-31,7.206748142579785,5.613310571492126,5.610935924289849
2018-02-01,7.20926628937036,5.610935924289849,5.612215281130711
2018-02-02,7.196836372347625,5.612215281130711,5.603925306283137
2018-02-05,7.202214335712942,5.603925306283137,5.6103505298636485
2018-02-06,7.190600673542391,5.6103505298636485,5.597643878594534
2018-02-07,7.185841457760471,5.597643878594534,5.595825999817554
2018-02-08,7.185992892605918,5.595825999817554,5.596753901897678
2018-02-09,7.18394658471842,5.596753901897678,5.59879226079857
2018-02-12,7.18924320727059,5.59879226079857,5.602635292651243
2018-02-13,7.194436851100335,5.602635292651243,5.6102407302478365
2018-02-14,7.210522988851959,5.6102407302478365,5.603446352603538
2018-02-22,7.195937226475569,5.603446352603538,5.6056549966582585
2018-02-23,7.193310090417744,5.6056549966582585,5.611667185748395
2018-02-26,7.196611661661687,5.611667185748395,5.607124720614766
2018-02-27,7.184780771245389,5.607124720614766,5.599532453282402
2018-02-28,7.184932366788771,5.599532453282402,5.597606812041533
2018-03-01,7.18394658471842,5.597606812041533,5.6017497490910495
2018-03-02,7.188186124719725,5.6017497490910495,5.606132893919445
2018-03-05,7.186068601429818,5.606132893919445,5.602672173287069
2018-03-06,7.197210777983059,5.602672173287069,5.606904399679714
2018-03-07,7.190148389500307,5.606904399679714,5.606573827235426
2018-03-08,7.1872791637324545,5.606573827235426,5.600641715736688
2018-03-09,7.188412736496954,5.600641715736688,5.60138054103812
2018-03-12,7.188035021667156,5.60138054103812,5.601011196620256
2018-03-13,7.190525307072897,5.601011196620256,5.602561527298796
2018-03-14,7.1891677384203225,5.602561527298796,5.60200811364487
2018-03-15,7.182504076022019,5.60200811364487,5.5991994344637614
2018-03-16,7.180755092647776,5.5991994344637614,5.593223284089137
2018-03-19,7.182883885362298,5.593223284089137,5.596605495412042
2018-03-20,7.178469203203764,5.596605495412042,5.597458532088711
2018-03-21,7.194812156039999,5.597458532088711,5.6061696457892
2018-03-22,7.192106811337462,5.6061696457892,5.616662000806635
2018-03-23,7.205857868761802,5.616662000806635,5.613784825007754
2018-03-26,7.210375223798125,5.613784825007754,5.61349300330874
2018-03-27,7.203851850034936,5.61349300330874,5.6077120059054675
2018-03-28,7.188261667684823,5.6077120059054675,5.600493885150271
2018-03-30,7.192633424101183,5.600493885150271,5.601528240617444
2018-04-02,7.2044466455915055,5.601528240617444,5.607418406373117
2018-04-03,7.1978095355789735,5.607418406373117,5.6063901286475515
2018-04-04,7.198183577101943,5.6063901286475515,5.60396213937399
2018-04-09,7.2001263409200496,5.60396213937399,5.605691766095507
2018-04-10,7.202735653915029,5.605691766095507,5.609105427714293
2018-04-11,7.212884265037639,5.609105427714293,5.613420034575809
2018-04-12,7.198557478770161,5.613420034575809,5.6061696457892
2018-04-13,7.206822296300482,5.6061696457892,5.609068783583762
2018-04-16,7.207044724475634,5.609068783583762,5.611301621862036
2018-04-17,7.20823017323267,5.611301621862036,5.609618304598452
2018-04-18,7.209636070833731,5.609618304598452,5.613456519607829
2018-04-19,7.206377291472252,5.613456519607829,5.609032138110391
2018-04-20,7.198632242330437,5.609032138110391,5.60377796035146
2018-04-23,7.190374557091456,5.60377796035146,5.602450869066632
2018-04-24,7.194586989979079,5.602450869066632,5.600309066179925
2018-04-25,7.188714805673091,5.600309066179925,5.60311463485544
2018-04-26,7.183718958479719,5.60311463485544,5.599532453282402
2018-04-27,7.188488262345711,5.599532453282402,5.597829190753394
2018-05-02,7.174571158752533,5.597829190753394,5.596197263976263
2018-05-03,7.179917539775881,5.596197263976263,5.59649417609246
2018-05-04,7.182352111885263,5.59649417609246,5.59838492127545
2018-05-07,7.181287715829476,5.59838492127545,5.599717415828014
2018-05-08,7.181591944611865,5.599717415828014,5.596976470338392
2018-05-09,7.179917539775881,5.596976470338392,5.59879226079857
2018-05-10,7.186749723036352,5.59879226079857,5.601343612734418
2018-05-11,7.184174159155208,5.601343612734418,5.600346032706739
2018-05-14,7.1802221856274375,5.600346032706739,5.596457066898652
2018-05-15,7.162475013731091,5.596457066898652,5.587623120115915
2018-05-16,7.162475013731091,5.587623120115915,5.5815771751892305
2018-05-17,7.162397497355718,5.5815771751892305,5.582744146279145
2018-05-18,7.16371445923797,5.582744146279145,5.580936644657355
2018-05-21,7.163946684342547,5.580936644657355,5.583533902060025
2018-05-22,7.162785019158669,5.583533902060025,5.585336719449719
2018-05-23,7.164720378771857,5.585336719449719,5.58968015683939
2018-05-24,7.1731917424865985,5.58968015683939,5.594227991413127
2018-05-25,7.171042194599196,5.594227991413127,5.5902404332570725
2018-05-28,7.1681946150400435,5.5902404332570725,5.592478405097527
2018-05-29,7.168810995366208,5.592478405097527,5.594153603255688
2018-05-30,7.170657860069695,5.594153603255688,5.596716802341013
2018-05-31,7.172194312703518,5.596716802341013,5.59504589613565
2018-06-01,7.168502852693713,5.59504589613565,5.59076307484884
2018-06-04,7.166960713441369,5.59076307484884,5.589119566336061
2018-06-05,7.17042718842975,5.589119566336061,5.590501788197235
2018-06-06,7.170580975435051,5.590501788197235,5.591322745031163
2018-06-07,7.171119043782712,5.591322745031163,5.591471937527057
2018-06-08,7.172808233373557,5.591471937527057,5.5919566594739445
2018-06-11,7.173498443915165,5.5919566594739445,5.59139734406141
2018-06-12,7.169811803794945,5.59139734406141,5.590464455958976
2018-06-13,7.172347828208886,5.590464455958976,5.59445112268962
2018-06-14,7.174647737226362,5.59445112268962,5.593483860709444
2018-06-15,7.156176637480615,5.593483860709444,5.59031511306742
2018-06-19,7.152268856032539,5.59031511306742,5.584623492819887
2018-06-20,7.146772179452637,5.584623492819887,5.582556017222057
2018-06-21,7.1459844677143876,5.582556017222057,5.5860494377498595
2018-06-22,7.147637946300623,5.5860494377498595,5.587847729857435
2018-06-25,7.144643932088019,5.587847729857435,5.58799744166249
2018-06-26,7.139501719103615,5.58799744166249,5.589343840250208
2018-06-27,7.133934218839868,5.589343840250208,5.58724865840025
2018-06-28,7.130498750275007,5.58724865840025,5.588670867554977
2018-06-29,7.134253198108921,5.588670867554977,5.58882045618652
2018-07-02,7.125122177518892,5.58882045618652,5.590389787301111
2018-07-03,7.134093721192866,5.590389787301111,5.592478405097527
2018-07-04,7.137357925357085,5.592478405097527,5.5920684850262
2018-07-05,7.137914165190252,5.5920684850262,5.595491744183162
2018-07-06,7.135607726024081,5.595491744183162,5.59508305773286
2018-07-09,7.1375168825979225,5.59508305773286,5.591919381510808
2018-07-10,7.135528098680009,5.591919381510808,5.594711379601839
2018-07-11,7.124317218930792,5.594711379601839,5.590949666381857
2018-07-12,7.129057135416976,5.590949666381857,5.5902404332570725
2018-07-13,7.124317218930792,5.5902404332570725,5.591546525428934
2018-07-16,7.123672785204607,5.591546525428934,5.590501788197235
2018-07-17,7.112653389954997,5.590501788197235,5.581501839947369
2018-07-18,7.112571913603462,5.581501839947369,5.58458594048131
2018-07-19,7.108653221349027,5.58458594048131,5.589044797185778
2018-07-20,7.116312971967928,5.589044797185778,5.592478405097527
2018-07-23,7.110287876392222,5.592478405097527,5.592590172323767
2018-07-24,7.110287876392222,5.592590172323767,5.5909869805108565
2018-07-25,7.116231793252942,5.5909869805108565,5.593148821153029
2018-07-26,7.108325969443955,5.593148821153029,5.591919381510808
2018-07-27,7.108407792460815,5.591919381510808,5.5920684850262
2018-07-30,7.106852009137794,5.5920684850262,5.59340941717483
2018-07-31,7.117124396874507,5.59340941717483,5.591882102157973
2018-08-01,7.110287876392222,5.591882102157973,5.5907257523639045
2018-08-02,7.103239822302372,5.5907257523639045,5.5902777738593805
2018-08-03,7.108162303322477,5.5902777738593805,5.589493328254074
2018-08-06,7.102993061042638,5.589493328254074,5.589530696763635
2018-08-07,7.105622047111554,5.589530696763635,5.58799744166249
2018-08-08,7.108080460215667,5.58799744166249,5.587772865548959
2018-08-09,7.106606137727303,5.587772865548959,5.588147131057276
2018-08-10,7.105950184932382,5.588147131057276,5.5899416582324415
2018-08-13,7.0904934156613075,5.5899416582324415,5.5816525047561205
2018-08-14,7.090993082560445,5.5816525047561205,5.579616612030595
2018-08-15,7.074793978911575,5.579616612030595,5.569831946587641
2018-08-16,7.074116816197362,5.569831946587641,5.566778392552706
2018-08-17,7.083220048312879,5.566778392552706,5.572838208721994
2018-08-20,7.087824300722798,5.572838208721994,5.577879057767046
2018-08-21,7.092324308316571,5.577879057767046,5.576327819303087
2018-08-22,7.092158001979916,5.576327819303087,5.576933466986071
2018-08-23,7.083220048312879,5.576933466986071,5.5782192516808555
2018-08-24,7.100274660752538,5.5782192516808555,5.580861261143694
2018-08-27,7.104554854956745,5.580861261143694,5.584773688073999
2018-08-28,7.095893221097532,5.584773688073999,5.582330215625433
2018-08-29,7.100687014888107,5.582330215625433,5.583496308781699
2018-08-30,7.094898526055305,5.583496308781699,5.585261666912908
2018-08-31,7.095810367623852,5.585261666912908,5.579729825986222
2018-09-03,7.095893221097532,5.579729825986222,5.576479265615658
2018-09-04,7.087657244257324,5.576479265615658,5.5756081359326926
2018-09-05,7.091991667980864,5.5756081359326926,5.578974824062853
2018-09-06,7.094483777594298,5.578974824062853,5.580559670249453
2018-09-07,7.091575711899828,5.580559670249453,5.580446550210118
2018-09-10,7.0909098220799835,5.580446550210118,5.58116276110829
2018-09-11,7.09307234475589,5.58116276110829,5.580484258311707
2018-09-12,7.099697079153082,5.580484258311707,5.584060059618766
2018-09-13,7.095395997253692,5.584060059618766,5.586199419002484
2018-09-14,7.088659164688471,5.586199419002484,5.582330215625433
2018-09-17,7.095147292589197,5.582330215625433,5.5827065232990245
2018-09-18,7.092490587000027,5.5827065232990245,5.586086935171916
2018-09-19,7.097300680865411,5.586086935171916,5.585524326151581
2018-09-20,7.099944654974442,5.585524326151581,5.589866950526307
2018-09-21,7.092823061444117,5.589866950526307,5.585486807626805
2018-09-25,7.0948155901232655,5.585486807626805,5.587623120115915
2018-09-26,7.088826053874439,5.587623120115915,5.584623492819887
2018-09-27,7.078678790823722,5.584623492819887,5.576176350051055
2018-09-28,7.086905144610457,5.576176350051055,5.587173749227587
2018-10-08,7.082968296538797,5.587173749227587,5.586199419002484
2018-10-09,7.084310240881755,5.586199419002484,5.585224138532066
2018-10-10,7.088492247645854,5.585224138532066,5.592031211231537
2018-10-11,7.1128977791867944,5.592031211231537,5.6034095005094136
2018-10-12,7.107916753904423,5.6034095005094136,5.614769094995898
2018-10-15,7.115175869831111,5.614769094995898,5.614040099155339
2018-10-16,7.113223538616339,5.614040099155339,5.61217875078312
2018-10-17,7.111104202968168,5.61217875078312,5.611849917589927
2018-10-18,7.1138747392905515,5.611849917589927,5.613857767128214
